pack_v_max,pack_v_ptp,pack_v_kurtosis,pack_v_skew,pack_v_meandiff,pack_p_ptp,pack_p_kurtosis,pack_p_skew,pack_p_meandiff,dqdv_peak_05,dqdv_05_ptp,dqdv_peak_10,dqdv_10_ptp,window_range,window_range_idx,window_median,order_id,rated_energy,rated_voltage,rated_capacity,y_t
119.7296,0.1240000000000094,-1.0676703687544973,-0.1021873450840405,-0.0014418604651162,10.905899999999749,-1.0410111602985843,,-0.1009325581395641,0.836132361111111,0.0,0.836132361111111,0.0,time_100_110,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
120.7217,0.4341000000000008,-1.013979088025374,-0.1078431290962926,0.0012441471571906,38.39500000000044,-1.0025468992740565,-0.111849928044125,0.1082508361204019,7.059843305555555,0.0,7.059843305555555,0.0,time_110_120,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.0317,0.3719999999999999,-0.8585212878313504,-0.0343823468642772,0.0008294314381271,34.61700000000019,-0.8131652724393499,-0.0441110161558116,0.0679929765886248,7.059830999999999,0.0,7.059830999999999,0.0,time_120_130,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.2797,0.3719999999999999,-0.4480522401428226,0.2247436689288981,0.000829431438127,33.11959999999999,-0.4475419926504504,0.2021662859168514,0.075516387959868,7.059839583333332,0.0,7.059839583333332,0.0,time_130_140,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.3417,0.3100000000000023,-0.4097433024035601,-0.3185708170386052,0.0004147157190635,29.355499999999665,-0.3614636430647184,-0.3446883452876274,0.0352515050167206,7.059758583333332,0.0,7.059758583333332,0.0,time_140_150,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.3417,0.2480000000000046,-0.8520983148572472,-0.3978279968609984,0.0,23.33590000000004,-0.8297165938401343,-0.3680214791200902,-0.0025163879598642,7.059793055555554,0.0,7.059793055555554,0.0,time_150_160,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.4037,0.2480000000000046,-0.6292314738377618,-0.2570489034313258,0.0,24.08759999999893,-0.6478516384069963,-0.235298208209178,0.0,7.059832583333332,0.0,7.059832583333332,0.0,time_160_170,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.4037,0.2480000000000046,-0.6758809925575973,-0.4718907471693668,0.0002073578595317,23.33699999999953,-0.6534498518960024,-0.4487994593958656,0.0151080267558512,7.059780972222221,0.0,7.059780972222221,0.0,time_170_180,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.4657,0.2480000000000046,-0.6651003391560453,-0.2513400861958281,0.0002073578595317,22.583199999999124,-0.6607563381500494,-0.2606330295730544,0.0176254180602021,7.059810083333332,0.0,7.059810083333332,0.0,time_180_190,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.4657,0.2480000000000046,-0.7175773073107208,-0.4432043073712691,0.0,23.33830000000125,-0.7127075993314125,-0.4132961810926863,-0.0025190635451538,7.059818888888888,0.0,7.059818888888888,0.0,time_190_200,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.5277,0.2479999999999904,-0.6875462199447377,-0.3263303722429533,0.0,24.090699999998836,-0.7020884416859601,-0.3226287719006709,0.005028762541806,7.059832638888888,0.0,7.059832638888888,0.0,time_200_210,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.5897,0.2479999999999904,-0.7557844288463214,-0.1866802543599158,0.0002073578595317,24.09230000000025,-0.7431711041088938,-0.1549325003907722,0.0176244147157215,7.059818888888888,0.0,7.059818888888888,0.0,time_210_220,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.6517,0.3100000000000023,-0.6804123925252306,-0.3681503163565565,0.0004147157190635,28.611400000001595,-0.6875340051395269,-0.3305098216705216,0.0377769230769223,7.059831388888888,0.0,7.059831388888888,0.0,time_220_230,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.7137,0.3100000000000023,-0.5420932673659289,-0.3284235142067401,0.0002073578595318,27.85559999999896,-0.5257127678205502,-0.3398508147731681,0.0176257525083603,7.059820583333332,0.0,7.059820583333332,0.0,time_230_240,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.7757,0.3100000000000023,-0.5857378419580455,-0.2886103961748638,0.0002073578595317,27.860200000000987,-0.597840084142657,-0.2737624230948874,0.015097658862881,7.0598309444444425,0.0,7.0598309444444425,0.0,time_240_250,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.8377,0.2480000000000046,0.6053842733872368,-0.5657694795686137,-0.0005585585585585,21.83710000000065,0.6388367175867145,-0.511627844543977,-0.0474783783783923,2.620879055555556,0.0,2.620879055555556,0.0,time_250_260,0.0,0,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
114.8313,10.9127,-0.6785868046683516,-0.5408872586495632,0.013769923857868,547.7709999999997,-0.6783575300071942,-0.5411705497925386,0.6903020304568523,1.2364056111111117,1.180836277777778,2.0838224444444453,1.8754305555555564,energy_0_10,0.0,1,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
119.0476,1.4261000000000053,-0.9239018133635728,0.4047338941428785,0.0012061007957559,99.8304999999982,-0.9274377899384492,0.405016708624442,0.0844300618921297,9.56701522222222,6.533592499999999,18.336772861111108,14.681109138888884,energy_10_20,0.0,1,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
119.7296,0.8680000000000092,-1.1007131634232523,-0.1771183911559274,0.0010877192982455,62.97849999999926,-1.0882435443310858,-0.1797122373046324,0.0790185185185188,7.097429194444443,4.219555527777777,9.975302861111109,0.0,energy_20_30,0.0,1,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.3417,0.7439999999999998,,,0.0004774477447744,65.49349999999868,-0.9054104772424258,-0.3457800633202037,0.0414114411441144,14.47385272222222,7.484916444444444,21.462789,0.0,energy_30_40,0.0,1,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.4037,0.3100000000000023,,,0.0002048458149779,28.606700000000277,-0.60424556996833,-0.2476697261550705,0.019069052863435,21.439117000000003,0.0,21.439117000000003,0.0,energy_40_50,0.0,1,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.5277,0.3100000000000023,,,-6.835722160969969e-05,29.359999999998763,-0.537792239865142,-0.2145340201296054,-0.0058103638368251,21.415569194444444,0.0,21.415569194444444,0.0,energy_50_60,0.0,1,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.7137,0.4339999999999975,,,0.00041059602649,36.89049999999952,-0.5150708748050374,-0.152093840675789,0.0349011037527591,21.39197388888889,0.0,21.39197388888889,0.0,energy_60_70,0.0,1,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.8377,0.3719999999999999,,,0.0001425287356321,32.37720000000081,-0.5139545609907428,-0.3870710237132646,0.0121151724137924,10.270999611111112,0.0,10.270999611111112,0.0,energy_70_80,0.0,1,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
110.305,6.386400000000009,-0.7239953069558287,-0.5059748288570476,0.0213591973244147,321.3717999999999,-0.721504141665883,-0.5054127856749807,1.0725337792642118,0.7779810000000001,0.7224116666666668,1.0696976111111116,0.8613057222222227,time_0_10,0.0,1,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
119.7296,0.1240000000000094,-1.0676703687544973,-0.1021873450840405,-0.0014418604651162,10.905899999999749,-1.0410111602985843,,-0.1009325581395641,0.836132361111111,0.0,0.836132361111111,0.0,time_100_110,0.0,1,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
113.4052,3.1621999999999986,-1.114157012534675,-0.143775573640607,0.0101612040133778,159.5556999999999,-1.1125290620379409,-0.1401536094445006,0.5081862876254202,0.8613418888888887,0.6807363888888887,1.667081722222223,0.6251446666666671,time_10_20,0.0,1,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
120.7217,0.4341000000000008,-1.013979088025374,-0.1078431290962926,0.0012441471571906,38.39500000000044,-1.0025468992740565,-0.111849928044125,0.1082508361204019,7.059843305555555,0.0,7.059843305555555,0.0,time_110_120,0.0,1,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
121.0317,0.3719999999999999,-0.8585212878313504,-0.0343823468642772,0.0008294314381271,34.61700000000019,-0.8131652724393499,-0.0441110161558116,0.0679929765886248,7.059830999999999,0.0,7.059830999999999,0.0,time_120_130,0.0,1,03 0215-271Ah - toXY.xlsx,26.016,96.0,271,0.7343000000000001
